"id","feat_sampled","feat_sampled_wgt","feat_selected","feat_selected_wgt","imp","imp_wgt"
"4129_at",8,7.71325946518435,0,0,0,0
"4143_at",6,5.81103438855912,0,0,0,0
"4145_at",12,11.7093150153859,0,0,0,0
"4146_at",11,10.6248848618339,0,0,0,0
"414777_at",4,3.87091579097,0,0,0,0
"4147_at",1,0.982818853399716,0,0,0,0
"414919_at",2,1.95361290563013,0,0,0,0
"4149_at",5,4.90224613654928,0,0,0,0
"4150_at",8,7.76153406183268,0,0,0,0
"4154_at",5,4.89908859962912,0,0,0,0
"4157_at",11,10.6883979132253,0,0,0,0
"415_at",2,1.92905956168016,0,0,0,0
"416_at",13,12.5310574921524,0,0,0,0
"4171_at",19,18.2227102241131,0,0,0,0
"4172_at",13,12.549815006696,0,0,0,0
"4174_at",15,14.6171747068072,0,0,0,0
"4188_at",9,8.7942190301189,0,0,0,0
"4190_at",5,4.80579063832322,0,0,0,0
"4194_at",3,2.88273232071506,0,0,0,0
"4200_at",3,2.93961402864084,0,0,0,0
"4209_at",15,14.2941480093106,0,0,0,0
"4217_at",4,3.91649263617144,0,0,0,0
"421_at",9,8.68823420957505,0,0,0,0
"4221_at",14,13.323834468039,0,0,0,0
"4222_at",7,6.75627870532639,0,0,0,0
"4233_at",9,8.81446360239128,0,0,0,0
"4241_at",12,11.3717774432948,0,0,0,0
"4248_at",9,8.67962679461513,0,0,0,0
"4255_at",1,0.977210670741621,0,0,0,0
"4257_at",3,2.9262031098103,0,0,0,0
"4258_at",5,4.77773466939067,0,0,0,0
"4259_at",4,3.82891483434294,0,0,0,0
"4267_at",12,11.5895718933081,0,0,0,0
"4281_at",3,2.79135088007575,0,0,0,0
"4288_at",6,5.77466176772639,0,0,0,0
"4295_at",7,6.85858317933162,0,0,0,0
"4298_at",5,4.89370011610105,0,0,0,0
"430_at",5,4.89003434870743,0,0,0,0
"4326_at",6,5.84743180650172,0,0,0,0
"432_at",10,9.64940818424787,0,0,0,0
"4335_at",7,6.70548399813274,0,0,0,0
"4337_at",7,6.66910574347851,0,0,0,0
"4343_at",4,3.88863438661232,0,0,0,0
"4354_at",1,0.974668168257335,0,0,0,0
"435_at",4,3.87709723384444,0,0,0,0
"4363_at",10,9.71154297833517,0,0,0,0
"43_at",12,11.5538881384286,0,0,0,0
"440026_at",7,6.84062573880295,0,0,0,0
"440073_at",13,12.5602772726881,0,0,0,0
"440275_at",20,19.3881046949362,0,0,0,0
"440348_at",3,2.93429787398591,0,0,0,0
"440503_at",10,9.75402717245496,0,0,0,0
"440944_at",6,5.73245395311096,0,0,0,0
"440956_at",11,10.7230121316756,0,0,0,0
"440957_at",13,12.5689829993899,0,0,0,0
"441869_at",10,9.55659426043854,0,0,0,0
"442075_at",3,2.94044506250361,0,0,0,0
"4440_at",17,16.3017440187543,0,0,0,0
"444_at",11,10.5692024739959,0,0,0,0
"445_at",3,2.93624003127217,0,0,0,0
"4485_at",5,4.88912416529401,0,0,0,0
"4494_at",15,14.5366602079054,0,0,0,0
"4495_at",8,7.64177249373467,0,0,0,0
"4502_at",2,1.94785375673611,0,0,0,0
"4504_at",12,11.6247975658898,0,0,0,0
"4522_at",18,17.3405119168281,0,0,0,0
"4528_at",6,5.76534110086472,0,0,0,0
"4552_at",8,7.73061451565218,0,0,0,0
"4594_at",5,4.76302737649673,0,0,0,0
"4597_at",12,11.4998611827801,0,0,0,0
"4601_at",8,7.77347879951068,0,0,0,0
"4602_at",6,5.75363100359726,0,0,0,0
"4613_at",10,9.61675370216206,0,0,0,0
"4615_at",6,5.78152843540891,0,0,0,0
"4636_at",14,13.710751820921,0,0,0,0
"4645_at",8,7.67493697020087,0,0,0,0
"4646_at",8,7.52933286282172,0,0,0,0
"4654_at",10,9.74587418236674,0,0,0,0
"4656_at",15,14.5737404680736,0,0,0,0
"4668_at",3,2.90646450679874,0,0,0,0
"4670_at",11,10.4610315788798,0,0,0,0
"4677_at",4,3.85643303156684,0,0,0,0
"4682_at",7,6.7632463946701,0,0,0,0
"4683_at",14,13.550246519476,0,0,0,0
"4686_at",6,5.7748181558128,0,0,0,0
"4690_at",11,10.579376290673,0,0,0,0
"4694_at",4,3.86742313544699,0,0,0,0
"4700_at",4,3.863856451567,0,0,0,0
"4702_at",8,7.74780360656102,0,0,0,0
"4704_at",6,5.85694861567984,0,0,0,0
"4706_at",6,5.72846200381277,0,0,0,0
"4707_at",6,5.76787437849472,0,0,0,0
"4709_at",5,4.6737832840356,0,0,0,0
"4711_at",6,5.85198282527013,0,0,0,0
"4716_at",3,2.91236302946878,0,0,0,0
"4718_at",4,3.90755819508431,0,0,0,0
"4719_at",5,4.8717444123197,0,0,0,0
"4722_at",4,3.91882401198015,0,0,0,0
"4724_at",5,4.79986306475294,0,0,0,0
"4725_at",3,2.93584186153865,0,0,0,0
"4726_at",5,4.81461375738142,0,0,0,0
"4733_at",13,12.3385870287278,0,0,0,0
"4734_at",3,2.86076684931673,0,0,0,0
"4753_at",4,3.83086619278916,0,0,0,0
"4762_at",6,5.82401346979644,0,0,0,0
"4763_at",1,0.982601278126519,0,0,0,0
"476_at",5,4.78274075447813,0,0,0,0
"4772_at",7,6.75802322509558,0,0,0,0
"4774_at",8,7.72950523251763,0,0,0,0
"4775_at",3,2.91671024263125,0,0,0,0
"4779_at",11,10.6898679407612,0,0,0,0
"4780_at",5,4.85586157537339,0,0,0,0
"4784_at",3,2.93658513840432,0,0,0,0
"4791_at",2,1.89543723370033,0,0,0,0
"4795_at",9,8.78202639099107,0,0,0,0
"4796_at",9,8.77056627648346,0,0,0,0
"4804_at",7,6.84906317200771,0,0,0,0
"4809_at",11,10.7452860226028,0,0,0,0
"4818_at",6,5.78441976409841,0,0,0,0
"481_at",2,1.95589207493617,0,0,0,0
"4826_at",7,6.81050775764089,0,0,0,0
"4832_at",6,5.83311373089482,0,0,0,0
"483_at",6,5.71902667365252,0,0,0,0
"4843_at",8,7.72254182784239,0,0,0,0
"4848_at",13,12.5418122761306,0,0,0,0
"4860_at",13,12.5073216565489,0,0,0,0
"4862_at",5,4.8590465575326,0,0,0,0
"4863_at",6,5.77288873718455,0,0,0,0
"4878_at",14,13.5165579745521,0,0,0,0
"4881_at",14,13.4735204770905,0,0,0,0
"4891_at",3,2.8573358439373,0,0,0,0
"4893_at",5,4.86495265448064,0,0,0,0
"4898_at",11,10.5492236998753,0,0,0,0
"48_at",9,8.69861586076142,0,0,0,0
"4905_at",4,3.87388560554953,0,0,0,0
"490_at",6,5.86788775008592,0,0,0,0
"4914_at",13,12.4359439714369,0,0,0,0
"4917_at",16,15.4933361844694,0,0,0,0
"4923_at",12,11.6944897078763,0,0,0,0
"4924_at",2,1.95644474408324,0,0,0,0
"4927_at",4,3.90669602369114,0,0,0,0
"4928_at",17,16.4588881302064,0,0,0,0
"4931_at",7,6.86051967757875,0,0,0,0
"493753_at",7,6.86004424882155,0,0,0,0
"4938_at",2,1.9604320446165,0,0,0,0
"493911_at",2,1.92689936093188,0,0,0,0
"494115_at",9,8.71473002169178,0,0,0,0
"4943_at",4,3.9225678510931,0,0,0,0
"4952_at",6,5.80371348001087,0,0,0,0
"4976_at",8,7.77787338601576,0,0,0,0
"49854_at",13,12.4053779478012,0,0,0,0
"4987_at",10,9.71439335238362,0,0,0,0
"498_at",3,2.73928163629698,0,0,0,0
"5007_at",7,6.77552616437531,0,0,0,0
"5008_at",11,10.472884411421,0,0,0,0
"5018_at",9,8.79698595400921,0,0,0,0
"5023_at",13,12.6239914151627,0,0,0,0
"5034_at",3,2.90857125344579,0,0,0,0
"5037_at",2,1.93495286506076,0,0,0,0
"50487_at",11,10.5050104197118,0,0,0,0
"50511_at",6,5.8508516392308,0,0,0,0
"50512_at",10,9.72845479739341,0,0,0,0
"5052_at",14,13.5529485893983,0,0,0,0
"50614_at",6,5.81869764939239,0,0,0,0
"50619_at",14,13.5922510185651,0,0,0,0
"50626_at",9,8.81370933126369,0,0,0,0
"50632_at",17,16.2984317859183,0,0,0,0
"5064_at",7,6.75027753319182,0,0,0,0
"50674_at",12,11.6429418863736,0,0,0,0
"506_at",4,3.83900880196042,0,0,0,0
"5079_at",5,4.87498844427256,0,0,0,0
"50809_at",1,0.977359067492158,0,0,0,0
"50813_at",12,11.6396869228247,0,0,0,0
"50814_at",14,13.5133098160434,0,0,0,0
"50848_at",4,3.89376205713273,0,0,0,0
"50855_at",9,8.75961025587343,0,0,0,0
"50862_at",7,6.8203829394029,0,0,0,0
"50865_at",9,8.70356021482297,0,0,0,0
"5087_at",3,2.76825122681431,0,0,0,0
"5093_at",8,7.83122386603627,0,0,0,0
"50944_at",16,15.3648604444793,0,0,0,0
"5096_at",4,3.88922143570416,0,0,0,0
"5097_at",16,15.5418930401434,0,0,0,0
"50999_at",8,7.78852186530998,0,0,0,0
"509_at",7,6.8336748757987,0,0,0,0
"51000_at",5,4.80226692419534,0,0,0,0
"51003_at",7,6.66485306549054,0,0,0,0
"51005_at",10,9.63025691667524,0,0,0,0
"51009_at",3,2.88952289140626,0,0,0,0
"51014_at",6,5.60013978638106,0,0,0,0
"51019_at",12,11.5684031600159,0,0,0,0
"51021_at",5,4.75314437992928,0,0,0,0
"51022_at",4,3.90617209239339,0,0,0,0
"51028_at",6,5.85462025301025,0,0,0,0
"51032_at",13,12.6501606169906,0,0,0,0
"51052_at",9,8.81071527943459,0,0,0,0
"51053_at",10,9.64267302031423,0,0,0,0
"51060_at",9,8.72642308324603,0,0,0,0
"51062_at",5,4.89382061018015,0,0,0,0
"51066_at",4,3.74720545524098,0,0,0,0
"5106_at",7,6.7309708279033,0,0,0,0
"51071_at",13,12.6886172200577,0,0,0,0
"51075_at",11,10.5525837595806,0,0,0,0
"51079_at",9,8.52042384853648,0,0,0,0
"51083_at",5,4.86369582518303,0,0,0,0
"51084_at",3,2.93726009573325,0,0,0,0
"51085_at",12,11.5609079274198,0,0,0,0
"5108_at",5,4.83043700561181,0,0,0,0
"51097_at",5,4.89024627691043,0,0,0,0
"51100_at",4,3.91570445974782,0,0,0,0
"51103_at",6,5.88403564575034,0,0,0,0
"51107_at",10,9.61301421958399,0,0,0,0
"51109_at",9,8.75541996381938,0,0,0,0
"51111_at",5,4.89607339969781,0,0,0,0
"5111_at",15,14.5480124702877,0,0,0,0
"51124_at",16,15.428923081017,0,0,0,0
"51127_at",14,13.5476407052828,0,0,0,0
"51128_at",3,2.87171644641512,0,0,0,0
"51129_at",4,3.92390359170946,0,0,0,0
"51130_at",11,10.6842068509707,0,0,0,0
"51155_at",1,0.980101221307267,0,0,0,0
"51156_at",6,5.6315923828773,0,0,0,0
"51160_at",2,1.96407552613571,0,0,0,0
"51162_at",7,6.75003661929649,0,0,0,0
"51167_at",3,2.92087215269021,0,0,0,0
"51170_at",6,5.71426221181151,0,0,0,0
"51171_at",17,16.4008611137985,0,0,0,0
"51179_at",16,15.4326642902002,0,0,0,0
"51181_at",9,8.78047621792647,0,0,0,0
"51186_at",4,3.9144667399921,0,0,0,0
"5119_at",16,15.4176381685433,0,0,0,0
"51201_at",5,4.86565429066541,0,0,0,0
"51203_at",14,13.4091574398645,0,0,0,0
"51214_at",11,10.6049960211407,0,0,0,0
"51218_at",4,3.89358211673005,0,0,0,0
"51225_at",16,15.6540767708763,0,0,0,0
"51227_at",5,4.86837825395099,0,0,0,0
"51228_at",8,7.84259573800518,0,0,0,0
"51231_at",3,2.93637694984262,0,0,0,0
"51232_at",9,8.66794411780728,0,0,0,0
"51237_at",11,10.6495578879404,0,0,0,0
"51239_at",6,5.84564147468823,0,0,0,0
"51246_at",8,7.63447157592254,0,0,0,0
"51248_at",7,6.73210087717069,0,0,0,0
"51249_at",7,6.7733503335745,0,0,0,0
"51260_at",12,11.4533363797272,0,0,0,0
"51263_at",14,13.5399277169809,0,0,0,0
"51264_at",3,2.94078368807948,0,0,0,0
"51274_at",4,3.90566397237878,0,0,0,0
"51278_at",4,3.92926289389214,0,0,0,0
"51285_at",4,3.91063324072359,0,0,0,0
"51286_at",15,14.5230554843412,0,0,0,0
"51287_at",6,5.78894904481301,0,0,0,0
"51290_at",11,10.5769317606141,0,0,0,0
"51292_at",4,3.90879657175634,0,0,0,0
"51294_at",6,5.75369137447149,0,0,0,0
"51295_at",9,8.55809898896007,0,0,0,0
"51296_at",2,1.91491780460928,0,0,0,0
"51300_at",7,6.60727421931159,0,0,0,0
"51306_at",4,3.91022711573357,0,0,0,0
"51308_at",12,11.4989842712252,0,0,0,0
"51320_at",10,9.55758948898056,0,0,0,0
"51324_at",14,13.3830835285669,0,0,0,0
"5133_at",13,12.551316363227,0,0,0,0
"51340_at",10,9.70806042843424,0,0,0,0
"51343_at",11,10.5718812774831,0,0,0,0
"51347_at",3,2.83759410299763,0,0,0,0
"51361_at",5,4.81603656360455,0,0,0,0
"51362_at",7,6.62101485382045,0,0,0,0
"51367_at",17,16.4650448047007,0,0,0,0
"51375_at",5,4.82239083401881,0,0,0,0
"51379_at",10,9.74346330373806,0,0,0,0
"51382_at",4,3.91313437418182,0,0,0,0
"51386_at",11,10.7162097180155,0,0,0,0
"51389_at",14,13.625883237224,0,0,0,0
"513_at",1,0.981567379946756,0,0,0,0
"51400_at",15,14.4175748733401,0,0,0,0
"51406_at",20,19.1687819794992,0,0,0,0
"51428_at",15,14.4713775823999,0,0,0,0
"51429_at",2,1.81468388916022,0,0,0,0
"51433_at",13,12.4815835787737,0,0,0,0
"51439_at",3,2.94040161895023,0,0,0,0
"51444_at",5,4.88224722712819,0,0,0,0
"51449_at",7,6.71076852799206,0,0,0,0
"51455_at",6,5.75419065322162,0,0,0,0
"51458_at",14,13.3412583066772,0,0,0,0
"51465_at",5,4.874450600589,0,0,0,0
"51477_at",4,3.77818088199114,0,0,0,0
"5148_at",15,14.4992850384289,0,0,0,0
"51493_at",4,3.88900683519249,0,0,0,0
"51499_at",10,9.56735132006847,0,0,0,0
"51512_at",6,5.81940156966741,0,0,0,0
"51517_at",2,1.88252652212155,0,0,0,0
"51520_at",12,11.5795433341824,0,0,0,0
"51524_at",12,11.6085021859416,0,0,0,0
"51527_at",2,1.91349927415405,0,0,0,0
"51531_at",9,8.60454909370303,0,0,0,0
"51533_at",9,8.68988031322999,0,0,0,0
"51534_at",5,4.80700741980727,0,0,0,0
"5153_at",6,5.74778428862149,0,0,0,0
"51548_at",16,15.4814498515011,0,0,0,0
"51550_at",1,0.977664302135647,0,0,0,0
"5155_at",11,10.5999821031604,0,0,0,0
"51564_at",5,4.83544313701374,0,0,0,0
"51573_at",3,2.90327347424891,0,0,0,0
"51585_at",7,6.73313892070894,0,0,0,0
"51592_at",11,10.6144230610695,0,0,0,0
"51599_at",3,2.89429497542073,0,0,0,0
"5159_at",5,4.68751188211253,0,0,0,0
"515_at",6,5.74120444591124,0,0,0,0
"51601_at",6,5.67690940980456,0,0,0,0
"51603_at",9,8.79128154955008,0,0,0,0
"5160_at",1,0.981481621657549,0,0,0,0
"5161_at",11,10.6941610319575,0,0,0,0
"5162_at",3,2.8754975352519,0,0,0,0
"51635_at",4,3.8936289072788,0,0,0,0
"51637_at",12,11.5353603450131,0,0,0,0
"51643_at",7,6.84850940778514,0,0,0,0
"5164_at",9,8.61712742919686,0,0,0,0
"51651_at",13,12.4251345467405,0,0,0,0
"51659_at",17,16.4887976880954,0,0,0,0
"51669_at",4,3.82630546588368,0,0,0,0
"51684_at",11,10.643813071544,0,0,0,0
"51702_at",12,11.4981371363326,0,0,0,0
"51703_at",2,1.91513708665299,0,0,0,0
"51716_at",14,13.5204844099991,0,0,0,0
"51719_at",2,1.94072586589041,0,0,0,0
"51727_at",3,2.92833754257889,0,0,0,0
"51728_at",1,0.928249465955953,0,0,0,0
"51734_at",5,4.79868922762477,0,0,0,0
"51747_at",2,1.950746120952,0,0,0,0
"51750_at",12,11.5570079976864,0,0,0,0
"51751_at",6,5.80172896538897,0,0,0,0
"51773_at",17,16.2634282319736,0,0,0,0
"51780_at",12,11.4533810010264,0,0,0,0
"51807_at",13,12.4872064980353,0,0,0,0
"51809_at",5,4.68896108710592,0,0,0,0
"518_at",4,3.84273682251095,0,0,0,0
"5191_at",7,6.75037801187865,0,0,0,0
"5192_at",4,3.8388769975018,0,0,0,0
"5194_at",9,8.36585502694539,0,0,0,0
"5216_at",6,5.83048232397745,0,0,0,0
"521_at",9,8.62836100713512,0,0,0,0
"5224_at",6,5.76408684973229,0,0,0,0
"522_at",7,6.79965634330038,0,0,0,0
"5232_at",8,7.73726786631284,0,0,0,0
"5236_at",2,1.90153232643064,0,0,0,0
"5238_at",6,5.74260485094066,0,0,0,0
"5239_at",2,1.90926572001764,0,0,0,0
"5250_at",4,3.92522380676498,0,0,0,0
"5253_at",9,8.51482160908954,0,0,0,0
"5257_at",1,0.981048992545588,0,0,0,0
"5260_at",8,7.71782696859906,0,0,0,0
"5268_at",5,4.86586714683875,0,0,0,0
"5269_at",5,4.79996383562125,0,0,0,0
"526_at",4,3.87446962020082,0,0,0,0
"5277_at",12,11.5915540147889,0,0,0,0
"5279_at",6,5.75077835561814,0,0,0,0
"527_at",10,9.80094911120007,0,0,0,0
"5291_at",2,1.9537368203653,0,0,0,0
"5297_at",2,1.95719920302434,0,0,0,0
"529_at",6,5.80777591241034,0,0,0,0
"5301_at",8,7.67549996330254,0,0,0,0
"5306_at",1,0.975305910471489,0,0,0,0
"5308_at",4,3.87828326393555,0,0,0,0
"5310_at",8,7.57903120624379,0,0,0,0
"5318_at",5,4.85844621817254,0,0,0,0
"5326_at",12,11.5082534358947,0,0,0,0
"5332_at",5,4.7832396162284,0,0,0,0
"53339_at",2,1.8111713626001,0,0,0,0
"53343_at",4,3.90705774234752,0,0,0,0
"5338_at",5,4.8976688036757,0,0,0,0
"5339_at",4,3.85941878591077,0,0,0,0
"53405_at",14,13.4513546153843,0,0,0,0
"5345_at",10,9.64335509234288,0,0,0,0
"5348_at",10,9.72186429306763,0,0,0,0
"5356_at",11,10.6450753366795,0,0,0,0
"5357_at",6,5.8631527470551,0,0,0,0
"535_at",4,3.74922320421454,0,0,0,0
"53630_at",10,9.61964887789789,0,0,0,0
"537_at",12,11.5251064543136,0,0,0,0
"53833_at",6,5.7842153213041,0,0,0,0
"53834_at",6,5.76195421140949,0,0,0,0
"53938_at",14,13.5463550240851,0,0,0,0
"53947_at",7,6.8500467704224,0,0,0,0
"5394_at",13,12.5458804443408,0,0,0,0
"539_at",4,3.90246990244703,0,0,0,0
"54039_at",4,3.87956320228903,0,0,0,0
"54059_at",7,6.76005886615053,0,0,0,0
"5407_at",7,6.7070818650736,0,0,0,0
"5409_at",12,11.5335714207386,0,0,0,0
"540_at",5,4.70547423107608,0,0,0,0
"54102_at",2,1.95728184488128,0,0,0,0
"54106_at",7,6.71380159641863,0,0,0,0
"5411_at",16,15.6143798510104,0,0,0,0
"5412_at",5,4.75844670222729,0,0,0,0
"54187_at",5,4.82986754759817,0,0,0,0
"54209_at",9,8.55779467123832,0,0,0,0
"5426_at",3,2.85311784594574,0,0,0,0
"5427_at",14,13.6737979821468,0,0,0,0
"5428_at",12,11.3622682365243,0,0,0,0
"5430_at",1,0.976167586571829,0,0,0,0
"5435_at",6,5.88642721707046,0,0,0,0
"54431_at",18,17.4142158106862,0,0,0,0
"54432_at",4,3.85280881796889,0,0,0,0
"54439_at",14,13.4583051376473,0,0,0,0
"5443_at",8,7.78006092465444,0,0,0,0
"54442_at",8,7.50981006266014,0,0,0,0
"54464_at",1,0.981452312761625,0,0,0,0
"54465_at",9,8.74348485934056,0,0,0,0
"54471_at",6,5.79749878505799,0,0,0,0
"54482_at",4,3.92239444772542,0,0,0,0
"54492_at",4,3.83202514533978,0,0,0,0
"54496_at",5,4.82867020364978,0,0,0,0
"54499_at",7,6.74064619576433,0,0,0,0
"54503_at",4,3.9025086290292,0,0,0,0
"54505_at",14,13.5433714669111,0,0,0,0
"54509_at",7,6.84847287420957,0,0,0,0
"54522_at",3,2.9013506913704,0,0,0,0
"5452_at",13,12.6704039210526,0,0,0,0
"54532_at",12,11.710389084317,0,0,0,0
"54540_at",5,4.87680478455517,0,0,0,0
"54550_at",6,5.85461993209078,0,0,0,0
"54567_at",8,7.67238542730571,0,0,0,0
"54583_at",2,1.94245951682195,0,0,0,0
"54584_at",2,1.95495012425229,0,0,0,0
"54587_at",4,3.91951272460602,0,0,0,0
"54602_at",5,4.85168439509787,0,0,0,0
"54620_at",14,13.5284597945151,0,0,0,0
"54625_at",12,11.4641799387782,0,0,0,0
"54662_at",6,5.81642516826274,0,0,0,0
"54664_at",4,3.8459722680529,0,0,0,0
"54676_at",1,0.978659844973039,0,0,0,0
"5469_at",9,8.6544182835334,0,0,0,0
"546_at",13,12.4744151490907,0,0,0,0
"54707_at",3,2.93729759405104,0,0,0,0
"54729_at",4,3.84265818333869,0,0,0,0
"54732_at",7,6.64581876241607,0,0,0,0
"54733_at",3,2.89245930106077,0,0,0,0
"54739_at",2,1.95965906616717,0,0,0,0
"54741_at",6,5.87469550812713,0,0,0,0
"54752_at",6,5.80604126608407,0,0,0,0
"54764_at",7,6.68450679939814,0,0,0,0
"54765_at",13,12.5074128189224,0,0,0,0
"5476_at",3,2.93467486517855,0,0,0,0
"54776_at",13,12.5152439005706,0,0,0,0
"54778_at",4,3.90295492410538,0,0,0,0
"54785_at",22,21.2437639583387,0,0,0,0
"5478_at",7,6.80224957872915,0,0,0,0
"5479_at",13,12.6572809030132,0,0,0,0
"54800_at",4,3.91272611632994,0,0,0,0
"54809_at",11,10.3735677584074,0,0,0,0
"54811_at",11,10.6134140693221,0,0,0,0
"54812_at",4,3.88197925222654,0,0,0,0
"54814_at",10,9.73079420864716,0,0,0,0
"54815_at",7,6.59895892717674,0,0,0,0
"5481_at",6,5.71464365046612,0,0,0,0
"54836_at",8,7.59003087428215,0,0,0,0
"54838_at",8,7.83622486462079,0,0,0,0
"54842_at",4,3.83139123288805,0,0,0,0
"54850_at",6,5.68776925876901,0,0,0,0
"54851_at",6,5.63408433188428,0,0,0,0
"54863_at",4,3.85018945542269,0,0,0,0
"54865_at",16,15.3972603793187,0,0,0,0
"54869_at",8,7.78956150734286,0,0,0,0
"54870_at",10,9.52561201093047,0,0,0,0
"54874_at",14,13.5396137441462,0,0,0,0
"54876_at",18,17.245273870799,0,0,0,0
"54878_at",2,1.90132891987526,0,0,0,0
"54882_at",12,11.6260592393355,0,0,0,0
"54888_at",5,4.83583977835862,0,0,0,0
"54894_at",3,2.93393429350856,0,0,0,0
"54905_at",4,3.88689964326006,0,0,0,0
"54910_at",7,6.754598281942,0,0,0,0
"54913_at",4,3.87529673963753,0,0,0,0
"54914_at",10,9.67228446702663,0,0,0,0
"54916_at",7,6.78062234973744,0,0,0,0
"54918_at",11,10.5105783041237,0,0,0,0
"54921_at",9,8.76303827392893,0,0,0,0
"54923_at",6,5.82954907387559,0,0,0,0
"54926_at",12,11.5854309207706,0,0,0,0
"54928_at",12,11.5737111301332,0,0,0,0
"54930_at",8,7.76927524221552,0,0,0,0
"54940_at",5,4.84268977190683,0,0,0,0
"54942_at",8,7.78873177736208,0,0,0,0
"54946_at",6,5.79085864753792,0,0,0,0
"5494_at",4,3.90409949447986,0,0,0,0
"54951_at",5,4.90485261531998,0,0,0,0
"54953_at",2,1.95952257949551,0,0,0,0
"54958_at",11,10.7095725203628,0,0,0,0
"5495_at",3,2.84130087839573,0,0,0,0
"54965_at",15,14.3678360015024,0,0,0,0
"54974_at",5,4.89279373302007,0,0,0,0
"54981_at",3,2.90799985012742,0,0,0,0
"54995_at",5,4.82424673653848,0,0,0,0
"549_at",4,3.92589870796079,0,0,0,0
"54_at",9,8.73692260297901,0,0,0,0
"55008_at",5,4.8928739875096,0,0,0,0
"55009_at",2,1.91811199466031,0,0,0,0
"5500_at",9,8.73781855286977,0,0,0,0
"55011_at",11,10.5210857013948,0,0,0,0
"55014_at",5,4.79958925186475,0,0,0,0
"55017_at",8,7.61126802821807,0,0,0,0
"55030_at",6,5.75193064081994,0,0,0,0
"55032_at",3,2.93456526177453,0,0,0,0
"55034_at",1,0.982342442057524,0,0,0,0
"55037_at",3,2.87653385149392,0,0,0,0
"55041_at",5,4.90163919640439,0,0,0,0
"5504_at",5,4.7982233195839,0,0,0,0
"55057_at",4,3.8854309613127,0,0,0,0
"55062_at",8,7.71525057459392,0,0,0,0
"55063_at",9,8.65362011019275,0,0,0,0
"55068_at",5,4.77456855550901,0,0,0,0
"55069_at",7,6.76698379232557,0,0,0,0
"55074_at",5,4.85048896136596,0,0,0,0
"55082_at",3,2.89991913177383,0,0,0,0
"55096_at",9,8.77176597434487,0,0,0,0
"55101_at",5,4.81886091169066,0,0,0,0
"55108_at",9,8.76625623773793,0,0,0,0
"55109_at",5,4.84977546562518,0,0,0,0
"5510_at",4,3.83929379131141,0,0,0,0
"55114_at",7,6.81026283936837,0,0,0,0
"55118_at",11,10.6612513792999,0,0,0,0
"5511_at",12,11.7145956642723,0,0,0,0
"55120_at",19,18.4771138399046,0,0,0,0
"55128_at",6,5.8331476777132,0,0,0,0
"55131_at",10,9.69201701624682,0,0,0,0
"55138_at",5,4.87021397777201,0,0,0,0
"55139_at",12,11.6289954200455,0,0,0,0
"55140_at",8,7.64833462323683,0,0,0,0
"55144_at",1,0.977190090966759,0,0,0,0
"55147_at",8,7.73143319223424,0,0,0,0
"55148_at",15,14.4226380569274,0,0,0,0
"55149_at",15,14.3817617819815,0,0,0,0
"55152_at",5,4.79065858998238,0,0,0,0
"55153_at",8,7.75443418576953,0,0,0,0
"55157_at",9,8.30328512510722,0,0,0,0
"5515_at",7,6.76019082540121,0,0,0,0
"55161_at",14,13.5663003496255,0,0,0,0
"55164_at",9,8.64044712636749,0,0,0,0
"55174_at",7,6.77217389225419,0,0,0,0
"55177_at",7,6.70556552394648,0,0,0,0
"55188_at",3,2.79318610303652,0,0,0,0
"5518_at",10,9.54574161461692,0,0,0,0
"55194_at",11,10.5879485633262,0,0,0,0
"55203_at",9,8.77555302598247,0,0,0,0
"55204_at",5,4.88000228184848,0,0,0,0
"55206_at",7,6.69860204637363,0,0,0,0
"55207_at",9,8.79775062321118,0,0,0,0
"55208_at",2,1.95646566951431,0,0,0,0
"55209_at",6,5.78359089087545,0,0,0,0
"55222_at",12,11.3272363051496,0,0,0,0
"55224_at",5,4.89985628983771,0,0,0,0
"55227_at",3,2.93545452491497,0,0,0,0
"55237_at",12,11.5929160069225,0,0,0,0
"55246_at",7,6.77061255434568,0,0,0,0
"55255_at",8,7.83633061300033,0,0,0,0
"55256_at",5,4.82434121417327,0,0,0,0
"5525_at",6,5.87724627570632,0,0,0,0
"5526_at",14,13.5813588635417,0,0,0,0
"55272_at",9,8.81382793869381,0,0,0,0
"55277_at",2,1.95886436616603,0,0,0,0
"5527_at",10,9.57493667239101,0,0,0,0
"55281_at",5,4.89402097351892,0,0,0,0
"55287_at",12,11.6473022815824,0,0,0,0
"552889_at",14,13.4824568048215,0,0,0,0
"55291_at",5,4.89100649165133,0,0,0,0
"55300_at",5,4.85100088021982,0,0,0,0
"55312_at",5,4.88167142383209,0,0,0,0
"55314_at",7,6.7663002607324,0,0,0,0
"55320_at",11,10.4996209216071,0,0,0,0
"55322_at",10,9.54306577991538,0,0,0,0
"55327_at",13,12.6516236011975,0,0,0,0
"5532_at",11,10.4506053543059,0,0,0,0
"55334_at",5,4.75726426165569,0,0,0,0
"55346_at",9,8.50323804159421,0,0,0,0
"55347_at",16,15.4617809101562,0,0,0,0
"5534_at",3,2.80147744077101,0,0,0,0
"55362_at",9,8.82252628786509,0,0,0,0
"55374_at",12,11.6815675635261,0,0,0,0
"55379_at",11,10.66083257799,0,0,0,0
"5537_at",10,9.61267626518347,0,0,0,0
"554235_at",8,7.80728124060776,0,0,0,0
